"LANDING_YEAR","MANAGEMENT_GROUP_CODE","COMPLEX1_CODE","COMPLEX2_CODE","PACFIN_SPECIES_CODE","COMMON_NAME","NPS_WEIGHT_MTONS","NPS_REVENUE","NPS_CF","SPS_WEIGHT_MTONS","SPS_REVENUE","SPS_CF","CWA_WEIGHT_MTONS","CWA_REVENUE","CWA_CF","CLW_WEIGHT_MTONS","CLW_REVENUE","CLW_CF","WA5_WEIGHT_MTONS","WA5_REVENUE","WA5_CF","CLO_WEIGHT_MTONS","CLO_REVENUE","CLO_CF","TLA_WEIGHT_MTONS","TLA_REVENUE","TLA_CF","NPA_WEIGHT_MTONS","NPA_REVENUE","NPA_CF","CBA_WEIGHT_MTONS","CBA_REVENUE","CBA_CF","BRA_WEIGHT_MTONS","BRA_REVENUE","BRA_CF","OR1_WEIGHT_MTONS","OR1_REVENUE","OR1_CF","OR4_WEIGHT_MTONS","OR4_REVENUE","OR4_CF","ERA_WEIGHT_MTONS","ERA_REVENUE","ERA_CF","CCA_WEIGHT_MTONS","CCA_REVENUE","CCA_CF","BGA_WEIGHT_MTONS","BGA_REVENUE","BGA_CF","BDA_WEIGHT_MTONS","BDA_REVENUE","BDA_CF","SFA_WEIGHT_MTONS","SFA_REVENUE","SFA_CF","MNA_WEIGHT_MTONS","MNA_REVENUE","MNA_CF","MRA_WEIGHT_MTONS","MRA_REVENUE","MRA_CF","SBA_WEIGHT_MTONS","SBA_REVENUE","SBA_CF","LAA_WEIGHT_MTONS","LAA_REVENUE","LAA_CF","SDA_WEIGHT_MTONS","SDA_REVENUE","SDA_CF","CA2_WEIGHT_MTONS","CA2_REVENUE","CA2_CF","ASP_WEIGHT_MTONS","ASP_REVENUE","ASP_CF","TOTAL_WEIGHT_MTONS","TOTAL_REVENUE","TOTAL_CF"
"1981","GRND","ROCK","....","GRS1","NOM. GRASS ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","GSPT","GREENSPOTTED ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",79.92,22100,"",2.85,1402,"",46.1,18819,"",.71,475,"",9.78,3660,"",3.39,1811,"",39.6,32234,"",58.58,68484,"",24.75,29649,"",2.32,2336,"",0,0,"",0,0,"",268,180970,""
"1981","GRND","ROCK","....","GSRK","GREENSTRIPED ROCKFISH",1.89,685,"",,,"*",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",1.23,543,"",2.85,1402,"",10.44,4391,"",.2,288,"",0,0,"",.24,280,"",.7,570,"",1.61,2119,"*",1.49,1600,"",.07,75,"",0,0,"",0,0,"",20.71,11954,"*"
"1981","GRND","ROCK","....","HNYC","HONEYCOMB ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.19,189,"",0,0,"",0,0,"",.19,189,""
"1981","GRND","ROCK","....","KLP1","NOM. KELP ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","MXRF","MEXICAN ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.12,152,"",.57,566,"",0,0,"",0,0,"",.7,718,""
"1981","GRND","ROCK","....","OLV1","NOM. OLIVE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","OLVE","OLIVE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.03,30,"",.17,164,"",12.5,16133,"",.32,345,"",.45,440,"",0,0,"",0,0,"",13.47,17112,""
"1981","GRND","ROCK","....","ORCK","OTHER ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",1.12,639,"",.32,171,"",.07,68,"",.1,135,"",9.21,10818,"",7.77,6084,"",2.88,3271,"",.66,744,"",1.87,2383,"",1.5,1519,"",0,0,"",0,0,"",25.52,25833,""
"1981","GRND","ROCK","....","PNKR","PINK ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1.4,1499,"",1.03,1018,"",0,0,"",0,0,"",2.44,2517,""
"1981","GRND","ROCK","....","POP","PACIFIC OCEAN PERCH",177.79,62863,"",73.4,26941,"",68.29,24280,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",.57,184,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",320.05,114269,"*"
"1981","GRND","ROCK","....","POP2","NOM. POP",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",745.43,271735,"",9.75,3233,"",1081.31,377191,"",127.37,40733,"",6,2160,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1969.86,695051,""
"1981","GRND","ROCK","....","PRRK","PINKROSE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.06,81,"",0,0,"",0,0,"",0,0,"",0,0,"",.06,81,""
"1981","GRND","ROCK","....","RCK1","BOCACCIO+CHILIPEPPER RCKFSH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","RCK3","UNSP. DPWTR REDS RCKFSH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1.47,1778,"",0,0,"",0,0,"",1.47,1778,""
"1981","GRND","ROCK","....","RCK4","UNSP. REDS RCKFSH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",,,"*",0,0,"",,,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","RCK6","UNSP. ROSEFISH RCKFSH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1,525,"",.13,122,"",.13,126,"",0,0,"",0,0,"",1.26,772,""
"1981","GRND","ROCK","....","RDBD","REDBANDED ROCKFISH",9.75,3494,"",.8,314,"",7.93,2887,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",110.73,32713,"",8.18,3014,"",6.42,2224,"",0,0,"",0,0,"",.55,686,"",1.71,1147,"",.05,41,"",.86,840,"",.06,63,"",0,0,"",0,0,"",147.05,47423,"*"
"1981","GRND","ROCK","....","REDS","REDSTRIPE ROCKFISH",91.14,33063,"",27.97,10120,"",130.12,46003,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.21,68,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",249.44,89254,"*"
"1981","GRND","ROCK","....","REYE","ROUGHEYE ROCKFISH",9.42,3222,"",1.11,420,"",3.26,1059,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1.99,1937,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",15.78,6639,"*"
"1981","GRND","ROCK","....","ROSY","ROSY ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.01,6,"",.05,49,"",0,0,"",.37,444,"",.64,629,"",0,0,"",0,0,"",1.07,1128,""
"1981","GRND","ROCK","....","SBL1","NOM. SHORTBELLY ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","SBLY","SHORTBELLY ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.02,22,"",.12,53,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.14,74,""
"1981","GRND","ROCK","....","SCR1","NOM. CALIFORNIA SCORPIONFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",.07,144,"",19.42,35041,"",5.14,9677,"",0,0,"",0,0,"",24.63,44862,"*"
"1981","GRND","ROCK","....","SHRP","SHARPCHIN ROCKFISH",4.58,1688,"",.86,321,"",4.65,1725,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",10.08,3734,"*"
"1981","GRND","ROCK","....","SLGR","SILVERGRAY ROCKFISH",103.32,37900,"",14.67,5498,"",20.05,7170,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.12,162,"",0,0,"",0,0,"",0,0,"",0,0,"",138.16,50730,"*"
"1981","GRND","ROCK","....","SNOS","SPLITNOSE ROCKFISH",28.39,10106,"",6.69,2431,"",2.5,775,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",7.71,2080,"",73.62,27126,"",65.95,28925,"",.39,189,"",113.62,54830,"",25.54,11751,"",11.51,5504,"",.69,543,"",8.4,8172,"",56.4,55790,"",0,0,"",0,0,"",401.39,208221,"*"
"1981","GRND","ROCK","....","SNS1","NOM. SPLITNOSE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",3.38,966,"",0,0,"",3.15,1032,"",0,0,"",.91,334,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",7.44,2332,"*"
"1981","GRND","ROCK","....","SPK1","NOM. SPECKLED ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","SPKL","SPECKLED ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.12,120,"",19,11114,"",7.05,7936,"",4.79,5829,"",2.41,2388,"",0,0,"",0,0,"",33.38,27387,""
"1981","GRND","ROCK","....","SQRS","SQUARESPOT ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.17,203,"",.19,189,"",0,0,"",0,0,"",.36,391,""
"1981","GRND","ROCK","....","SRKR","SHORTRAKER ROCKFISH",5.22,1847,"",4.11,1310,"",1.25,376,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",10.58,3533,"*"
"1981","GRND","ROCK","....","STAR","STARRY ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.01,14,"",.77,749,"",4.93,6481,"",16.89,20485,"",1.28,1353,"",0,0,"",0,0,"",23.89,29083,""
"1981","GRND","ROCK","....","STR1","NOM. STARRY ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","STRK","STRIPETAIL ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",.29,95,"",0,0,"",2.54,940,"",1.31,476,"",24.87,9308,"",.26,248,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",29.26,11068,""
"1981","GRND","ROCK","....","SWSP","SWORDSPINE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.13,126,"",0,0,"",0,0,"",.13,126,""
"1981","GRND","ROCK","....","TIGR","TIGER ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",3.9,1436,"",6.48,2427,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",10.39,3863,""
"1981","GRND","ROCK","....","TREE","TREEFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.04,51,"",0,0,"",0,0,"",0,0,"",.04,51,""
"1981","GRND","ROCK","....","UPOP","UNSP. POP GROUP",33.16,11710,"",9.77,3879,"",6.52,2450,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",,,"*",2.76,956,"",0,0,"",0,0,"",,,"*",0,0,"",.92,1445,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",53.13,20440,"*"
"1981","GRND","ROCK","....","URCK","UNSP. ROCKFISH",132.58,47901,"",56.75,22771,"",413.3,132248,"",257.34,85396,"",0,0,"",6087.94,1963019,"",42.79,17435,"",11340.83,3410729,"",4305.02,1255887,"",936,343759,"",0,0,"",0,0,"",36.04,15488,"",111.53,41447,"",19.82,9721,"",11.11,6470,"",38.52,32201,"",15.87,10993,"",45.7,28103,"",18.38,13687,"",2.52,5439,"",1.54,1581,"",,,"*",0,0,"",23873.59,7444276,"*"
"1981","GRND","ROCK","....","VRM1","NOM. VERMILLION ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","VRML","VERMILION ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",6.85,2372,"",0,0,"",0,0,"",11.5,14388,"",132.71,132929,"",81.58,108221,"",50.62,59503,"",2.92,2974,"",0,0,"",0,0,"",286.17,320387,""
"1981","GRND","ROCK","....","WDOW","WIDOW ROCKFISH",622.27,226562,"",,,"*",3334.07,1065729,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",2119.52,675410,"",0,0,"",282.48,95010,"",1731.6,590399,"",654.75,288982,"",159.95,69824,"",122.24,58524,"",7.14,6621,"",14.1,16884,"",4.83,4824,"",0,0,"",0,0,"",9052.95,3098770,"*"
"1981","GRND","ROCK","....","WDW1","NOM. WIDOW ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"*"
"1981","GRND","ROCK","....","YEY1","NOM. YELLOWEYE ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",.25,117,"",.29,158,"",.48,341,"",,,"*",0,0,"",3.38,3290,"",3.21,4159,"",1.5,1484,"",0,0,"",,,"*",0,0,"",0,0,"",9.11,9548,"*"
"1981","GRND","ROCK","....","YEYE","YELLOWEYE ROCKFISH",1.84,639,"",,,"*",.35,115,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",39.12,16686,"",54.17,26643,"",23.96,16320,"",3.82,5505,"",.26,317,"",.4,496,"",11.21,11227,"",3.21,4342,"",1.04,1267,"",.16,163,"",0,0,"",0,0,"",139.54,83719,"*"
"1981","GRND","ROCK","....","YMTH","YELLOWMOUTH ROCKFISH",,,"*",,,"*",2.38,877,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.31,305,"",0,0,"",0,0,"",0,0,"",2.69,1182,"*"
"1981","GRND","ROCK","....","YTR1","NOM. YELLOWTAIL ROCKFISH",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",7.5,7177,"",29.73,21691,"",2.32,1687,"",,,"",0,0,"",,,"*",0,0,"",0,0,"",39.54,30556,"*"
"1981","GRND","ROCK","....","YTRK","YELLOWTAIL ROCKFISH",1736.38,628412,"",654.3,231578,"",1633.44,551234,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",94.4,31730,"",0,0,"",135.93,47584,"",0,0,"",36.08,16897,"",76.68,31417,"",48.05,39619,"",38.4,39167,"",3.95,4739,"",.64,640,"",0,0,"",0,0,"",4458.25,1623016,"*"
"1981","GRND","ROCK","TRNY","LSPN","LONGSPINE THORNYHEAD",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",18.81,9495,"",84.92,42823,"",0,0,"",.67,334,"",2.84,1280,"",1.03,480,"",0,0,"",0,0,"",0,0,"",.06,63,"",0,0,"",0,0,"",108.33,54475,""
"1981","GRND","ROCK","TRNY","SSPN","SHORTSPINE THORNYHEAD",27.75,9992,"",8.91,3373,"",16.01,5534,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",864.14,436263,"",123.52,62289,"",365.84,185407,"",36.6,18096,"",139.29,62737,"",50.32,23576,"",10.81,4770,"",.13,65,"",,,"*",.46,453,"",0,0,"",0,0,"",1643.78,812555,"*"
"1981","GRND","ROCK","TRNY","THDS","THORNYHEADS (MIXED)",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",2.09,1068,"",0,0,"",,,"*",0,0,"",,,"*",,,"*",1.94,926,"",3.22,1651,"",0,0,"",0,0,"",0,0,"",0,0,"",7.25,3645,"*"
"1981","GRND","ROND","....","CBZ1","NOM. CABEZON",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",,,"*",,,"*",3.41,2408,"",7.29,2856,"",.99,595,"",15.55,4999,"",.14,101,"",,,"*",.08,115,"",0,0,"",0,0,"",27.45,11073,"*"
"1981","GRND","ROND","....","CBZN","CABEZON",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.14,95,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.14,95,""
"1981","GRND","ROND","....","KGL1","NOM. KELP GREENLING",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.05,46,"",.05,40,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.1,86,"*"
"1981","GRND","ROND","....","LCD1","NOM. LINGCOD",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",144.2,77411,"",131.57,71001,"",252.61,143466,"",76,43048,"",316.62,172117,"",173.44,81536,"",156.06,77246,"",2.04,1679,"",4.12,3867,"",3.66,4607,"",0,0,"",0,0,"",1260.31,675978,""
"1981","GRND","ROND","....","LCOD","LINGCOD",335.66,152480,"",120.08,67356,"",419.81,196016,"",79.59,37372,"",0,0,"",408.68,190703,"",9.27,6555,"",333.79,159012,"",182.08,95460,"",106,56887,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",12.77,5399,"",.04,23,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",2007.77,967263,""
"1981","GRND","ROND","....","PCOD","PACIFIC COD",875.83,349107,"",228.87,100836,"",63.37,29455,"",15.67,7205,"",0,0,"",46.69,21451,"",,,"*",5.83,3145,"",,,"*",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",1236.25,511199,"*"
"1981","GRND","ROND","....","PLCK","WALLEYE POLLOCK",11.2,2591,"",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",11.2,2591,"*"
"1981","GRND","ROND","....","PWHT","PACIFIC WHITING",0,0,"",,,"*",0,0,"",,,"*",0,0,"",163.41,25204,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",,,"*",,,"*",,,"*",,,"*",11.02,2490,"",,,"*",0,0,"",,,"",0,0,"",,,"*",0,0,"",0,0,"",174.43,27694,"*"
"1981","GRND","ROND","....","SABL","SABLEFISH",770.13,492014,"",345.45,317578,"",135.56,90572,"",1105.83,529094,"",0,0,"",561.39,273959,"",3.02,1046,"",837.05,378470,"",836.79,377527,"",102,33802,"",0,0,"",0,0,"",1633.74,605728,"",450.64,151842,"",1376.68,638550,"",91.69,34098,"",643.03,229592,"",838.29,282909,"",43.71,14013,"",4.23,1596,"",1573.2,767813,"",14.82,13289,"",0,0,"",0,0,"",11367.27,5233492,""
"1981","HMSP","....","SHRK","BSRK","BLUE SHARK",0,0,"",0,0,"",,,"*",,,"*",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",.45,171,"",0,0,"",,,"*",.3,96,"*",86.96,55768,"",,,"*",0,0,"",0,0,"",87.71,56035,"*"
"1981","HMSP","....","SHRK","MAKO","SHORTFIN MAKO SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,,"*",0,0,"",,,"*",0,0,"",0,0,"",6.16,5997,"",138.68,120094,"",34.76,33715,"",0,0,"",0,0,"",179.6,159806,"*"
"1981","HMSP","....","SHRK","TSRK","COMMON THRESHER SHARK",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",.35,260,"",.31,335,"",.62,238,"",9.86,8840,"",202.55,188635,"",767.04,756312,"",480.51,466819,"",0,0,"",0,0,"",1461.24,1421438,""
"1981","OTHR","....","....","CHL1","NOM. CALIF HALIBUT",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",0,0,"",,0,"",0,0,"",0,0,"",,,"*",.1,279,"",,,"*",10.21,28207,"",131.34,306564,"",17.17,44789,"",89.26,332069,"",209.62,797128,"",74.62,271958,"",20.7,73981,"",0,0,"",0,0,"",553.03,1854976,"*"
"1981","OTHR","....","....","OCTP","UNSP. OCTOPUS",3.4,1742,"",,,"*",1.68,1033,"",,,"*",0,0,"",0,0,"",,,"*",.85,731,"",,,"*",4,4240,"",0,0,"",0,0,"",3.89,4286,"",5.75,6327,"",11.76,12754,"",2.08,2242,"",8.38,9266,"",1.57,1737,"",1.04,1022,"",.52,516,"",,,"*",,,"*",0,0,"",0,0,"",44.91,45896,"*"
